States,ItemLabels,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019
PLATEAU,Sweet potato,,,,,,,,,,,,,92.13,92.53375,90.935,99.41095,91.19638,95.395,95.275,94.42,90.34646,85.8,85.67857,169.70396,152.29654,185.0,148.13394,144.27429,201.29012,225.39682,275.11984,264.8897,258.67648,227.2711379529561,254.6091,230.47466,255.24692,247.2206,232.41086,136.9721,165.259,151.74371,133.33333,140.96,147.27605
PLATEAU,Tilapia fish (epiya) fresh,,,,,,,,,,,,,791.01,791.5391,792.0688,792.59906,806.843,807.7305,808.619,810.85,805.55,815.55,815.55,802.0252,850.0,950.0,960.0,839.33795,834.1724,854.34784,884.61536,847.05664,900.0,839.160839160839,820.0,800.0,950.0,800.91,795.8461,803.3333,800.0,830.0,791.4286,830.23,799.8
PLATEAU,Titus:frozen,,,,,,,,,,,,,854.72,852.19666,868.485,862.20917,865.4295,876.515,881.08,904.5,870.6039,920.5,926.8091,1126.6666,1083.6443,1083.6443,931.31866,959.22205,913.3558,927.8571,939.9026,955.0,1053.9683,1033.9285714285716,1119.8458,1065.8279,1119.1095,1004.8237,998.48486,1035.2273,986.6667,959.69385,913.96106,934.73,950.0
PLATEAU,Tomato / 1Kg,172.32928,162.77,171.482,175.25792,185.0,185.11208,180.79533,235.28107,228.688333333333,282.06177,178.7195,243.442,217.49,208.96042,209.71841,251.75687,385.95572,394.4592,390.18277,364.89215,307.81192,269.84848,248.75714,215.5393,189.11089,191.11708,220.0,244.50232,237.81194,235.61307,304.62964,297.5464,276.07635,222.015444298053,228.63843,200.60606,206.2151,204.88414,182.57466,195.32945,204.61,204.10274,165.2381,174.98,205.14365
PLATEAU,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,509.71,500.0,500.0,531.16,527.48,520.5,553.33,588.52,487.48,521.28,521.28,600.0,583.3333,608.8889,564.10254,606.6667,625.64105,643.3333,596.2963,573.3333,585.7143,579.4871794871794,573.3333,506.2963,523.3333,507.55554,500.0,463.33334,442.04922,413.33334,425.0,425.49,433.33334
PLATEAU,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,683.12,637.5,600.0,582.22,547.68,550.0,550.0,568.75,613.33,650.82,650.82,537.19543,620.0,635.0,630.8642,645.0,662.5,630.0,650.0,650.0,641.6667,666.666666666667,630.0,670.0,654.0,650.0,645.0,660.0,665.0,645.0,625.0,576.25,578.25
PLATEAU,Yam tuber / 1Kg,164.69667,166.82,171.109,239.6375,259.5846,258.641,232.53432,200.90643,238.507142857142,217.68907,218.46124,254.30083,253.71666,256.86584,306.5476,308.79,310.0064,314.05774,306.34256,294.70538,240.01378,226.2963,217.27856,195.51128,252.80937,285.0,331.85184,352.5194,249.0464,307.84866,291.90512,283.12158,322.27258,270.4161766801422,288.1806,276.317,282.29477,297.1726,276.2856,281.26474,271.1411,215.36232,206.20314,205.63,160.4764
RIVERS,Agric eggs medium size / 1 Dozen,357.83334,354.72223,357.27274,393.57144,403.83118,432.85715,430.0,417.5,419.71275,557.3064,459.44446,470.84616,546.45557,544.375,550.0,550.625,555.2632,561.0526,560.4762,554.7619,555.15027,527.2727,522.64,614.2857,457.5,604.34784,588.9655,600.0,595.4545,560.0,536.0,527.2727,582.381,550,480.55,531.3043,520.4545,510.4762,520.4545,515.58246,513.91394,508.09525,502.54544,523.88,500.5
RIVERS,Agric eggs(medium size price of one) / 1 Piece,30.0,35.0,36.909092,34.82143,35.324677,38.541668,38.61111,35.76389,35.953437499999964,48.552708,40.555557,45.0,49.843334,47.375,46.058823,48.125,47.36842,47.894737,50.0,47.5,47.727272,47.5,45.28,45.714287,40.0,44.545456,44.655174,46.842106,46.81818,44.705883,46.05263,44.545456,42.857143,42.7619047619048,42.68182,45.208332,45.782608,45.65238,47.782608,43.333332,43.95238,40.0,42.857143,45.78,45.75
RIVERS,"Beans brown,sold loose / 1Kg",276.377,267.2769,290.78064,277.625,313.52588,327.11255,314.69168,312.00397,313.65758928571404,387.98376,372.68555,379.46252,367.175,396.5829,394.50824,370.91898,362.59622,371.63562,364.75815,382.80365,386.4066,365.4736,362.68555,347.96982,352.851,389.02063,384.51685,390.72186,409.54007,400.13614,394.5288,403.5573,396.93677,393.28063241106724,408.33804,421.69302,401.0061,399.7512,401.0061,403.6112,394.71524,390.01547,384.39093,381.67,393.62433
RIVERS,Beans:white black eye. sold loose / 1Kg,245.50438,247.32912,275.7462,250.07278,283.10416,295.18518,298.2661,297.558,299.135073357142,381.63947,362.55167,367.98553,353.0772,359.03738,356.54498,350.87286,351.15457,361.66006,349.33182,330.92865,354.11926,346.0817,346.0817,336.87027,343.08817,371.71033,368.06598,370.72244,387.4459,378.48486,357.09753,375.02353,366.30435,374.1765480895916,378.31732,378.927,357.6959,374.9294,367.6959,367.4991,363.68192,353.13776,344.43524,339.11,340.36816
RIVERS,Beef Bone in / 1Kg,891.694,815.57275,910.3162,992.1145,842.44214,848.31165,783.3458,822.9167,827.2781249999999,930.5849,883.685,852.7409,1042.48,1083.4822,1189.8997,1148.7665,1289.7721,1289.9562,1289.8641,1107.7755,1108.551,1138.8154,1186.2809,1176.5569,1075.9894,872.0328,920.6712,914.06793,906.93335,927.0202,942.4921,895.8586,905.0097,878.560629257224,867.31854,834.02484,845.9318,876.1714,845.9318,879.676,881.56366,905.0862,927.65063,954.87,1032.3118
RIVERS,"Beef,boneless / 1Kg",1240.8286,1153.5571,1040.6604,1007.4518,1015.7685,1153.5507,1254.4467,1595.763,1604.2204900446416,1276.5931,1158.8229,1329.5436,1450.0005,1538.1263,1406.1865,1338.043,1412.8362,1419.9187,1416.3774,1256.2874,1306.6799,1388.3031,1276.3367,1254.929,1335.6138,1300.7789,1316.0687,1299.2777,1321.1534,1387.9512,1356.7646,1329.232,1386.3005,1311.29690415405,1326.5299,1351.399,1376.4824,1358.7491,1376.4824,1374.8381,1340.6753,1286.5677,1300.8253,1350.33,1324.71
RIVERS,Bread sliced 500g / 1 loaf,295.0,292.5,318.5,321.25,317.5,325.0,349.40475,353.57144,355.4453571428566,412.18823,315.625,389.6154,398.24,322.5,352.77777,322.5,355.26315,360.0,338.09525,326.1905,321.73914,340.0,303.125,300.89474,309.13043,341.30435,322.72726,313.1579,332.85715,389.2857,365.0,357.14285,316.66666,320,317.5,313.63635,312.85715,313.8889,342.85715,322.5,369.0476,322.5,322.5,332.35,347.22223
RIVERS,Bread unsliced 500g / 1 loaf,280.5,317.91666,250.0,324.75,308.64285,312.27274,337.5,337.85715,339.64778571428536,322.845,333.33334,366.15384,309.38388,316.25,386.47058,368.125,368.42105,370.5263,381.90475,342.85715,343.09714,338.63635,325.29413,313.8095,326.08694,338.69565,311.36365,311.1111,329.54544,314.13043,327.61905,304.7619,300.0,302.3809523809524,307.65,300.0,322.85715,314.0,332.85715,317.0,317.5,321.42856,319.5,314.7,336.1111
RIVERS,Broken Rice (Ofada) / 1Kg,257.27,258.63354,545.45,318.18,363.64,352.275,295.455,340.91,342.716823,418.5625,411.72665,505.4125,529.6225,453.03333,463.20346,458.24112,462.80634,488.63635,475.72134,424.24667,424.54364,432.80634,432.80634,421.93677,434.78262,454.54544,454.54544,454.86365,450.0,448.13132,454.54544,454.54544,454.54544,454.54545454545456,460.35217,469.69696,474.54544,409.0909,434.54544,409.0909,409.09,409.0909,420.45456,454.54,486.36365
RIVERS,Catfish (obokun) fresh,,,,,,,,,,,,,1029.9207,1062.0083,1001.705,992.3408,1011.798,1083.095,1000.105,1034.265,1087.59,1086.6409,1086.1531,1015.4762,1193.9395,950.2712,982.6107,985.99396,878.66504,885.7654,953.7779,1022.4762,1037.3016,996.312511018393,1194.6504,1053.0516,918.32837,941.3555,918.32837,1028.1534,1076.7189,1003.79083,990.25757,955.13,971.1649
RIVERS,Catfish :dried,,,,,,,,,,,,,2094.9412,1974.8618,1898.99,2011.1738,1969.9706,2015.27,2019.78,2138.175,1982.5,1991.0305,1974.5533,1866.2338,1915.8662,2082.1428,2135.3777,2113.889,1965.5771,2146.1677,1985.3835,1972.5696,2031.1812,1900.17709563164,2088.4177,1999.8738,1903.5354,2113.8462,1203.5354,1294.1506,1300.0,1350.5934,1335.8044,1343.83,1374.7725
RIVERS,Catfish Smoked,,,,,,,,,,,,,1381.945,1309.5839,1381.945,1347.22,1342.9554,1300.0,1332.0,1308.24,1296.32,1297.0588,1325.0,1229.0404,1250.0,1599.762,1599.762,1600.8817,1584.2858,1610.436,1619.0476,1660.8695,1600.0,1538.78968253968,1592.262,1603.8096,1600.762,1682.5397,1604.762,1650.1587,1700.0,1673.3334,1631.579,1612.3,1650.0
RIVERS,Chicken Feet / 1Kg,733.3333,770.8333,704.1667,883.3333,857.1429,1000.0,850.0,1154.1663,1160.2833311250001,809.9566,1011.1117,900.0,820.31335,914.44415,993.3333,913.9731,944.44446,965.0,983.3333,987.5,988.1912,930.0,920.85,917.3737,900.0,950.0,900.9091,1037.5,980.4563,1050.0,980.3788,972.8671,983.3333,905.600713012478,1074.455,1089.5594,918.9527,816.4479,818.9527,850.6909,874.3274,836.50793,800.2573,828.37,819.2593
RIVERS,Chicken Wings / 1Kg,900.0,870.0,890.0,990.87,1125.0,1100.0,1045.0,1015.0,1020.3795000000001,1170.6875,966.6667,1154.1669,1289.0366,1030.0,1000.0,1007.0707,1172.7273,1180.0,1165.0,1256.6666,1031.8182,1021.0,1050.0,1037.3077,997.9021,1014.2857,1157.6923,1111.1111,1042.8572,1188.1377,1104.5454,1075.1748,1037.6624,1045.4545454545455,1072.488,1086.1111,1057.0707,1038.295,1057.0707,1086.2745,1064.2858,1076.1904,1056.6134,1052.47,1050.0
RIVERS,Dried Fish Sardine,,,,,,,,,,,,,1696.79,1682.3337,1682.92,1683.7291,1691.2329,1694.21,1693.78,1697.395,1684.0792,1684.188,1783.3337,1695.4147,1789.6143,1021.93054,1683.7224,1667.2527,1789.7355,1745.0,1684.9073,1652.348,1691.3805,1615.26875901876,1506.1237,1455.6123,1451.9252,1505.4459,1551.9252,1585.7184,1600.0,1578.6459,1557.1945,1520.13,1530.6505
RIVERS,Evaporated tinned milk carnation 170g / 1 unit,120.0,120.636,121.27537,130.0,130.0,130.0,130.0,130.0,130.583,126.796005,127.41502,140.0,138.36,132.5,140.0,150.0,155.0,160.0,170.0,175.0,170.0,170.0,170.0,170.23569,170.0,150.0,150.0,150.105,150.0,149.74632,150.0,145.0,140.0,146.66666666666666,146.66667,155.0,151.42857,147.5,151.42857,150.0,145.71428,148.33333,150.0,151.66,156.0
RIVERS,"Evaporated tinned milk(peak), 170g / 1 unit",137.66667,137.5,146.79488,146.0,147.84091,148.45238,147.22223,143.26389,144.02318749999964,168.9379,149.44444,151.15384,171.35556,174.75,172.35294,199.375,199.10527,200.0,195.2381,205.26315,202.39131,198.42857,198.42857,197.85715,194.54546,192.60869,190.68965,183.88889,190.95238,186.92857,189.0,186.81818,187.0,190.428571428571,192.85715,192.17392,189.04762,180.5,189.04762,187.27272,185.71428,189.09091,188.5,188.33,184.0
RIVERS,Frozen chicken / 1 unit,1408.0358,1485.7142,1400.0,1428.5714,1375.0,1400.0,1405.0,1475.0,1482.8175,1285.1567,1350.0,1577.7778,1513.96,1845.0,1755.5555,1490.0,1533.3334,1540.0,1518.1818,1481.8182,1441.6666,1545.4546,1458.3334,1452.7273,1565.0,1465.0,1575.0,1533.3334,1565.5555,1601.7391,1589.091,1563.3334,1576.4706,1540.625,1568.8889,1523.8096,1605.5555,1566.6666,1605.5555,1687.5,1647.0588,1721.1111,1758.8235,1728.14,1816.6666
RIVERS,"Gari white,sold loose / 1Kg",128.39084,124.77625,138.41927,162.86166,223.4008,227.49,216.71584,203.42714,204.50530671428535,215.96492,233.2889,222.47923,244.81944,242.30162,247.05882,283.0504,299.03775,315.46768,330.79938,273.45953,274.23666,266.64322,233.2889,224.21632,225.2903,224.92114,230.5568,245.0786,219.35683,266.01505,227.03839,211.79707,202.07185,191.31044374702586,179.77199,182.64633,172.61028,168.98268,172.61028,184.78552,180.0,176.88432,177.24539,178.76,199.7512
RIVERS,"Gari yellow,sold loose / 1Kg",223.3775,224.13309,247.14792,263.47293,227.82387,236.36363,219.66695,211.76048, ,222.51833,241.62222,239.1227,253.18777,253.548,255.61497,375.6758,384.88455,406.08963,392.06662,380.169,380.43512,355.32092,341.62222,238.26591,231.66147,239.70326,239.60266,257.60992,228.04999,204.71217,217.03839,213.4307,227.54341,202.81815618641534,183.26634,188.17993,183.23593,180.30302,183.23593,191.0734,189.85571,180.41743,185.9345,183.72,196.54118
RIVERS,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,457.9,444.44,483.33,450.0,493.92,466.66,473.33,490.0,453.33,467.35,467.35,460.0,542.8571,520.0,570.37036,533.3333,566.6667,603.3333,595.1111,575.55554,533.3333,533.3333333333334,533.3333,533.3333,550.0,533.3333,533.3333,520.0,550.0,560.0,508.8889,497.33,500.0
RIVERS,Iced Sardine,,,,,,,,,,,,,741.68,763.3125,781.225,772.7978,792.3881,787.275,797.77,798.225,769.0643,787.9401,719.1886,669.49786,786.9792,745.87866,802.62524,770.8333,793.3221,777.35077,802.0274,900.4999,892.83215,881.1688311688312,985.1903,1048.687,1047.8278,1074.2858,1047.8278,1093.9023,1087.9784,1074.6031,1045.3281,1025.41,1072.619
RIVERS,Irish potato,,,,,,,,,,,,,265.92572,262.4854,266.73,262.97778,264.8162,267.28,269.125,270.785,252.56325,245.37038,236.002,231.89613,255.79706,289.1289,287.6805,327.7525,331.63217,331.15366,298.88828,297.92532,302.98206,326.25457875457874,391.83694,387.15656,347.2723,312.09402,327.2723,363.6203,393.73,370.01807,350.185,324.5,304.74347
RIVERS,Mackerel : frozen,,,,,,,,,,,,,995.23334,835.5293,822.445,1009.876,998.59015,980.565,1007.535,1149.105,980.94,994.6319,986.69336,963.2907,986.9658,875.8184,954.10803,881.80945,893.48315,894.1057,906.5482,964.1562,863.2059,909.3442505207212,907.67194,937.00995,990.00397,1022.42065,1090.0039,1097.7495,1093.0559,1069.4445,1033.2303,988.07,987.0523
RIVERS,Maize grain white sold loose,,,,,,,,,,,,,246.3,238.87,237.7,239.84,277.92,259.3,234.93,275.08,253.24,259.68,259.68,248.44685,233.51385,228.42085,229.3954,232.10695,229.74309,232.73752,218.18182,224.3083,229.05138,219.86166007905135,222.59866,232.34233,219.69698,238.9328,219.69698,229.43723,218.80142,204.49652,225.01561,214.37,219.12056
RIVERS,Maize grain yellow sold loose,,,,,,,,,,,,,215.65,224.42,242.75,242.45,238.7,255.89,238.14,246.6,219.11,256.27,256.27,249.67986,237.46642,228.42085,230.37344,232.10695,229.1549,231.48148,228.55731,237.33072,229.09843,220.25938175006493,219.27348,226.6439,222.69135,247.78844,222.69135,222.94373,250.0,224.66762,222.09926,217.67,223.6213
RIVERS,Mudfish (aro) fresh / 1Kg,875.11664,899.59,958.89874,834.495,1170.24,883.096,825.0,889.5833,893.238125,959.1716,850.63043,1281.111,1291.509,1069.0483,1243.2471,1035.0,1110.8334,1120.8572,1115.8452,1180.0,1083.3334,1141.2699,1165.8,1151.7533,1215.4546,829.5455,841.3223,816.6667,875.4545,900.21344,887.1429,800.0,790.2778,750,773.6111,825.6579,828.92755,804.0404,914.92755,955.06946,915.264,900.0,912.5,950.0,966.7241
RIVERS,Mudfish : dried / 1Kg,1274.185,1259.525,1110.9525,1378.846,1272.5775,1100.13,1366.6666,1100.0,1105.8300000000002,1424.0643,1431.4684,1589.3167,1458.84,2159.615,2354.0403,2825.641,2942.8572,2960.0,2951.4285,2200.0,2277.7778,2291.6667,2215.4683,2185.2563,2266.6667,2162.8572,2086.6667,2175.0,2233.3333,2576.7856,2100.7664,2188.2354,2200.0,2245.45454545455,2372.7273,2277.7778,2324.002,2244.4443,2324.002,2441.6667,2500.0,2462.879,2450.0,2405.0,2416.6667
RIVERS,Onion bulb / 1Kg,290.61743,212.94728,251.22392,227.375,256.1111,199.71513,181.34166,203.7765,204.856523428571,241.80911,267.26736,226.06772,238.7155,222.64494,234.78584,195.37378,190.24498,218.17293,230.41472,252.50409,244.61658,239.84798,225.07353,221.12561,247.86922,288.97516,284.56485,264.3823,228.4075,214.24998,267.41437,258.29086,231.03639,237.609126984127,384.37277,352.5696,333.42422,289.30682,303.42422,273.79807,259.73,260.5086,221.30786,216.09,233.77342
RIVERS,"Palm oil: 1 bottle,specify bottle",,,,,,,,,,,,,362.55,390.37,382.41,379.01,401.97,400.0,405.45,418.89,361.94,400.6,400.6,400.33334,475.3623,468.8889,440.49384,450.0,456.36365,500.0,550.0,493.49207,476.07144,467.3015873015872,440.0,450.10144,485.7143,403.1746,485.7143,500.52438,500.0,500.0,527.619,492.22,475.87302
RIVERS,Plantain(ripe),,,,,,,,,,,,,220.0,220.0,217.27,227.22,230.0,263.04,220.34,230.95,221.67,263.43,250.65,232.38388,251.14528,287.97357,289.74118,253.6277,263.1601,241.36105,211.35968,217.00496,202.87122,198.93112735218,207.88524,199.12085,192.86809,208.84782,198.86809,223.59782,221.85333,202.06657,235.13066,247.42,261.44034
RIVERS,Plantain(unripe),,,,,,,,,,,,,238.06,226.88,198.19,217.31,205.28,242.55,256.76,216.48,220.05,242.91,247.818,242.153,245.30699,250.0,271.12918,206.55452,189.23535,190.26031,197.93399,176.57161,170.07434,172.250959824489,186.78825,189.19168,181.25008,191.3994,181.25008,201.08025,202.0395,200.32603,203.13225,215.23,209.98297
RIVERS,Rice Medium Grained / 1Kg,255.95166,246.4484,276.97333,283.1595,351.92142,362.77438,400.64856,404.3575,406.50059475,420.78717,532.0137,540.4478,573.305,478.963,508.41803,503.66272,510.99725,521.03894,517.57574,483.38538,484.05594,445.46072,435.65375,443.26425,432.80634,419.36758,426.1588,421.85205,435.42557,407.45456,409.5144,423.4519,432.05817,432.01581027667993,441.6907,425.65216,432.16275,439.0392,442.16275,435.32324,434.48727,452.07413,428.70172,414.69,453.13382
RIVERS,Rice agric sold loose / 1Kg,272.73,250.594,264.25,304.35,318.18,363.64,363.64,365.5673,367.5047986476,239.72467,378.26,440.91,420.775,358.33334,382.15698,321.5942,350.07904,429.69696,454.54544,431.82,434.24243,425.97403,420.58,420.6074,421.25165,429.64426,454.54544,454.54544,418.18182,429.40475,454.54544,431.81818,439.39395,439.39393939393943,443.18182,469.69696,454.54544,446.9697,454.54544,455.74286,454.55,460.22726,454.54544,454.54,454.54544
RIVERS,Rice local sold loose / 1Kg,230.215,200.53429,242.03,243.31276,363.64,303.559,311.58585,357.21417,359.1074017499993,391.51184,463.42938,398.40152,313.16928,320.47144,350.17126,394.41766,404.47958,414.05722,403.10275,395.56638,397.8364,366.59872,360.29,354.86166,340.4681,379.27725,393.28064,380.37665,375.6288,361.2754,358.89328,370.35574,382.86023,362.8042438111089,387.84586,395.97556,386.30615,379.44666,386.30615,400.9169,384.3379,383.16565,386.78745,376.46,376.96732
RIVERS,"Rice,imported high quality sold loose / 1Kg",290.58084,277.59555,283.69238,324.0061,417.67657,416.25708,403.0205,444.76328,447.12050918749964,464.3971,568.29675,593.71356,461.77277,543.915,566.6124,523.6468,537.8261,545.3917,522.22003,496.03262,493.15863,441.95917,436.84293,434.39563,442.55713,452.47766,447.43082,464.21884,461.6138,449.1135,463.9328,453.85376,433.8274,454.346780433737,478.35257,480.50665,461.82947,433.81464,451.82947,458.10275,455.46826,447.21674,413.64716,457.4,433.69913
RIVERS,Sweet potato,,,,,,,,,,,,,148.60945,145.08786,145.29,146.60167,147.56177,148.99,149.79,158.845,144.61887,133.80908,129.88667,125.35544,134.44818,155.88023,181.90701,144.74287,144.09973,132.30363,150.10994,159.06844,165.71686,187.081966600576,158.98824,190.7513,173.58176,186.34468,178.58176,200.52625,185.37833,172.10512,152.74426,159.97,168.1096
RIVERS,Tilapia fish (epiya) fresh,,,,,,,,,,,,,812.985,818.686,821.415,832.76,840.4796,856.52,857.505,873.08,866.50793,931.37256,931.37256,922.6608,972.47473,964.5833,1060.6061,1063.5448,1111.9048,1138.5143,1000.9091,999.24243,1057.7273,947.5669392336058,923.0303,1035.7335,975.7071,965.7994,945.7071,1007.8092,981.666,938.6146,885.4275,893.05,933.66016
RIVERS,Titus:frozen,,,,,,,,,,,,,749.97815,750.7742,839.11,859.53735,863.2481,884.285,894.705,898.145,901.3996,956.74603,986.11,952.9497,963.7116,942.3232,931.9213,898.6286,887.12976,903.9418,911.6465,908.90094,1072.8137,1001.4259549973837,952.49036,1035.5536,928.8069,938.41156,928.8069,945.7685,909.4928,900.87134,948.4106,918.34,948.1293
RIVERS,Tomato / 1Kg,339.68417,239.645,336.96762,311.0593,373.5543,356.38126,434.81876,518.3156,521.062667892857,499.47305,433.7693,558.47406,494.5535,334.25943,405.82303,424.8862,452.3555,474.54562,479.1847,423.0643,397.29333,376.64532,341.28152,304.2692,426.3537,394.35037,409.07895,420.2021,421.08145,465.23022,473.3324,563.46515,595.18634,517.104447839742,415.27698,495.0657,407.0844,436.64676,407.0844,426.00735,471.246,446.8884,392.65784,406.24,397.36554
RIVERS,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,474.4,474.6,432.54,447.62,475.82,507.13,517.78,547.35,444.55,507.89,507.89,501.1111,503.52942,617.5439,565.2174,587.5,565.4902,573.3333,600.0,636.6667,645.8333,616.6666666666667,625.39685,634.92065,616.8254,598.6508,596.8254,606.6667,610.0,600.5238,573.3333,609.21,619.0476
RIVERS,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,603.29,615.0,701.6,714.68,700.0,726.78,750.41,750.0,720.09,727.87,727.87,715.3333,724.1177,725.0,720.58826,756.25,742.8571,695.625,700.1177,728.3333,670.0,700.375,710.0,734.2105,736.1111,730.55554,736.1111,750.0,742.8571,740.5263,750.0,735.33,765.8823
RIVERS,Yam tuber / 1Kg,128.40402,145.675,174.35431,163.4175,186.9383,449.62054,331.09125,253.64305,257.107363749998,283.34006,286.66913,246.91039,300.901,273.05826,291.30246,296.03693,306.8578,315.17914,314.2777,288.14682,224.8771,227.42961,206.74222,179.81357,197.28656,257.14578,245.20924,291.73117,286.91678,219.64598,202.6972,204.91699,218.20111,224.554288515079,214.16513,204.153,200.40706,224.40732,274.40704,291.04434,211.08286,205.25902,188.2303,200.0,191.03448
SOKOTO,Agric eggs medium size / 1 Dozen,360.0,362.34,360.0,370.0,377.33334,470.0,361.66666,435.0,549.922871244414,562.1182,495.0,434.0,471.205,489.988,590.75,520.0,530.22,525.0,490.0,462.5,450.5,466.5,416.92307,461.17648,450.0,498.0,510.0,574.0,573.3333,540.0,450.0,480.0,463.33334,470,480.0,475.7143,475.7143,451.42856,441.42856,475.7143,445.14285,495.7143,475.42856,464.0,475.0
SOKOTO,Agric eggs(medium size price of one) / 1 Piece,31.0,31.2015,31.5,33.75,30.833334,35.0,33.75,37.0,46.2224915224049,42.3406,38.25,40.0,48.09,49.666668,49.25,46.0,48.125,47.25,45.0,40.0,38.125,40.0,37.076923,37.058823,40.0,40.0,40.0,39.545456,39.444443,40.0,40.0,40.0,38.88889,40,40.0,40.0,40.0,40.0,39.285713,40.0,40.36,40.0,40.214,40.0,40.04348
SOKOTO,"Beans brown,sold loose / 1Kg",182.695,183.88252,198.72,244.40666,230.77,262.82,272.71,266.025,357.964067073161,287.2236,399.52,278.845,322.05,286.85916,321.7208,325.84616,341.23077,351.28204,357.53845,352.0,347.3846,332.0,324.05545,359.67462,442.1154,430.54944,402.5,425.8152,427.67398,498.37363,456.04395,481.16058,467.95224,425.373626373626,393.2727,331.64005,331.64005,310.90564,291.6764,301.90475,300.90332,271.90475,271.62,259.17,274.98898
SOKOTO,Beans:white black eye. sold loose / 1Kg,136.16125,137.0463,153.981,169.86,181.046,282.33633,206.6175,217.95,240.20351585142902,204.07646,222.372,219.95166,244.295,244.209,240.9908,272.86325,287.7493,289.03613,297.27563,309.405,311.6809,309.40604,281.245,305.71066,367.30487,377.58783,378.06268,385.37683,388.23227,389.3187,382.50916,390.2355,365.28644,381.318681318681,365.51233,339.31625,339.31625,339.3773,331.45605,337.46292,337.46286,297.46292,267.46292,224.69,249.19266
SOKOTO,Beef Bone in / 1Kg,869.6075,875.25995,800.0,825.0,877.727,897.91626,911.4583,1020.0,1109.0720487153599,1171.3602,1033.94,934.091,1118.78,1141.6666,1108.3334,1014.2857,1000.0,1086.1904,1010.0,1042.8572,1037.5,1042.8572,1010.0,1065.5605,1025.0,1100.0,1057.1428,1050.0,1028.5714,1100.0,1150.0,1120.0,950.0,900,1062.5,1020.0,1080.0,977.6667,971.4286,1030.9524,998.9529,980.9524,1021.4286,1066.66,1022.6667
SOKOTO,"Beef,boneless / 1Kg",975.0,981.3375,1130.0,1101.5083,1013.3333,1037.5,1033.3334,1027.5,895.3027551285955,851.0666,1251.6666,1113.3334,1305.69,1340.714,1350.0,1357.1428,1334.5679,1350.0,1300.0,1387.5,1325.0,1000.0,1032.1428,1156.1404,1287.5,1225.9259,1100.0,1018.1818,1100.0,1100.0,1206.1904,1226.1904,1014.2857,1100,1050.0,1133.3334,1133.3334,1125.0,1115.0,1175.0,1165.0,1105.0,1128.9286,1150.0,1202.0
SOKOTO,Bread sliced 500g / 1 loaf,218.75,220.17188,256.25,245.83333,290.0,291.66666,306.25,265.0,372.91430447905805,332.39978,325.0,325.0,301.425,350.0,322.22223,288.75,292.85715,325.0,300.0,314.2857,310.0,304.2857,310.0,276.66666,325.0,344.44446,350.0,350.0,354.2857,350.0,345.0,350.0,326.25,350,338.8889,314.2857,316.66666,300.25,285.7143,316.66666,310.0,316.66666,316.0,312.5,332.38095
SOKOTO,Bread unsliced 500g / 1 loaf,206.25,207.59062,250.0,203.33333,272.0,277.08334,300.0,237.5,249.19869822690953,297.9975,311.66666,305.33334,279.76,320.55,306.66666,282.5,292.5,292.85715,262.5,318.75,282.5,280.22,275.0,280.76923,300.0,321.42856,343.75,350.0,370.0,350.0,350.0,350.0,357.77777,350,327.27274,300.0,298.33334,282.85715,285.7143,293.75,293.75,293.75,293.0,260.0,295.0
SOKOTO,Broken Rice (Ofada) / 1Kg,148.85167,149.8192,163.795,163.78,183.90666,303.44833,202.59,246.55,246.55,248.27583,286.21,327.5875,274.7725,293.315,362.56158,314.0086,380.11493,390.0862,385.1006,304.59332,314.48276,304.5977,300.45,469.54022,465.51724,434.48276,447.12643,453.69458,465.51724,410.34482,400.0,439.52615,455.86206,410.344827586207,390.64038,412.321,347.4138,354.5977,359.48276,355.27094,365.27,355.27094,365.27094,358.62,346.66666
SOKOTO,Catfish (obokun) fresh,,,,,,,,,,,,,1030.385,1082.54,1119.32,1000.0,905.6875,1025.0,1026.11,1186.25,1012.9082,1102.0,935.0,822.2222,950.85,1000.0,1008.3333,1018.125,1020.0,1125.2941,1100.0,1100.0,1000.0,925.29411764706,1069.6078,900.0,1010.0,980.0,983.3333,986.6667,956.6667,876.6667,866.6667,910.0,909.5238
